NROEMPRESA;SEQPRODUTO;DESCCOMPLETA;DTAHORAMOVTO;INDENTRADASAIDA;ENDERECO;MOVIMENTACAO;SALDOENDERECO;SALDO_ATUAL;QTDMOVTO;MOVIMENTADO;SALDO_ANTERIOR;EMB;ORIGEM_OU_DESTINO;USUMOVTO;NOME;MITIVO_AJUSTE;SEQLOTE;DESCLINHASEPAR
107;110842;AMACIANTE DOWNY 1,5L CONC BRISA. SUAVE;11/05/2026 10:09:47;E;END.01.077.137.1.1;CANCELAMENTO DE EXPEDIÇÃO;225;25;63;7;18;CX 9;DEP 01 CARGA 1479950 LOTE 51 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;51;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;-60;-5;216;18;-23;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;60;5;-5;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;48;4;48;4;0;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;96;8;48;4;4;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;120;10;24;2;8;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;16831;ENXAG BUCAL LISTERINE 500ML MENTA. SUAV LV500PG350;11/05/2026 10:16:13;E;END.01.078.123.1.1;CANCELAMENTO DE EXPEDIÇÃO;144;12;24;2;10;CX 12;DEP 01 CARGA 1479950 LOTE 65 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;65;PV2 - LIMPEZA/PERFUMARIA
107;110019;AMACIANTE FOFO 900ML CONC AZUL TUDAO REF;11/05/2026 11:02:49;E;END.01.079.144.1.2;CANCELAMENTO DE EXPEDIÇÃO;876;73;120;10;63;CX 12;DEP 01 CARGA 1479950 LOTE 108 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;108;PV2 - LIMPEZA/PERFUMARIA
107;110019;AMACIANTE FOFO 900ML CONC AZUL TUDAO REF;11/05/2026 11:02:49;E;END.01.079.144.1.2;CANCELAMENTO DE EXPEDIÇÃO;996;83;120;10;73;CX 12;DEP 01 CARGA 1479950 LOTE 108 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;108;PV2 - LIMPEZA/PERFUMARIA
107;110019;AMACIANTE FOFO 900ML CONC AZUL TUDAO REF;11/05/2026 11:02:49;E;END.01.079.144.1.2;CANCELAMENTO DE EXPEDIÇÃO;1020;85;24;2;83;CX 12;DEP 01 CARGA 1479950 LOTE 108 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;108;PV2 - LIMPEZA/PERFUMARIA
107;119092;COND DOVE 600ML UV REP GLOW +FERUL;11/05/2026 11:06:17;E;END.01.080.118.1.1;CANCELAMENTO DE EXPEDIÇÃO;324;27;24;2;25;CX 12;DEP 01 CARGA 1479950 LOTE 109 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;109;PV2 - LIMPEZA/PERFUMARIA
107;119092;COND DOVE 600ML UV REP GLOW +FERUL;11/05/2026 11:06:17;E;END.01.080.118.1.1;CANCELAMENTO DE EXPEDIÇÃO;348;29;24;2;27;CX 12;DEP 01 CARGA 1479950 LOTE 109 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;109;PV2 - LIMPEZA/PERFUMARIA
107;15446;SHAMPOO DARLING 350ML TILIA;11/05/2026 13:57:24;E;END.01.082.125.2.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;6;1;-1;CX 6;DEP 01 CARGA 1479950 LOTE 184 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;184;PV2 - LIMPEZA/PERFUMARIA
107;110025;DES REXONA 58G CREME FEM .CLINICAL CLASSIC;11/05/2026 14:16:36;E;END.01.082.135.1.1;CANCELAMENTO DE EXPEDIÇÃO;901;75,0833333333333333333;60;5;70,0833333333333333333;CX 12;DEP 01 CARGA 1479950 LOTE 194 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;194;PV2 - LIMPEZA/PERFUMARIA
107;110025;DES REXONA 58G CREME FEM .CLINICAL CLASSIC;11/05/2026 14:16:36;E;END.01.082.135.1.1;CANCELAMENTO DE EXPEDIÇÃO;913;76,0833333333333333333;12;1;75,0833333333333333333;CX 12;DEP 01 CARGA 1479950 LOTE 194 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;194;PV2 - LIMPEZA/PERFUMARIA
107;110846;AMACIANTE DOWNY 500ML CONC BRISA SUAV;11/05/2026 15:42:37;E;END.01.085.136.1.1;CANCELAMENTO DE EXPEDIÇÃO;492;41;48;4;37;CX 12;DEP 01 CARGA 1479950 LOTE 300 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;300;PV2 - LIMPEZA/PERFUMARIA
107;110846;AMACIANTE DOWNY 500ML CONC BRISA SUAV;11/05/2026 15:42:37;E;END.01.085.136.1.1;CANCELAMENTO DE EXPEDIÇÃO;516;43;24;2;41;CX 12;DEP 01 CARGA 1479950 LOTE 300 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;300;PV2 - LIMPEZA/PERFUMARIA
107;110846;AMACIANTE DOWNY 500ML CONC BRISA SUAV;11/05/2026 15:42:37;E;END.01.085.136.1.1;CANCELAMENTO DE EXPEDIÇÃO;528;44;12;1;43;CX 12;DEP 01 CARGA 1479950 LOTE 300 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;300;PV2 - LIMPEZA/PERFUMARIA
107;110846;AMACIANTE DOWNY 500ML CONC BRISA SUAV;11/05/2026 15:42:37;E;END.01.085.136.1.1;CANCELAMENTO DE EXPEDIÇÃO;540;45;12;1;44;CX 12;DEP 01 CARGA 1479950 LOTE 300 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;300;PV2 - LIMPEZA/PERFUMARIA
107;119719;KIT SHAMP 325ML+COND 200ML SKALA ABAC PRECO ESP;11/05/2026 15:52:52;E;END.01.086.124.2.1;CANCELAMENTO DE EXPEDIÇÃO;444;74;6;1;73;CX 6;DEP 01 CARGA 1479950 LOTE 324 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;324;PV2 - LIMPEZA/PERFUMARIA
107;118711;SHAMPOO DOVE 600ML UV REP GLOW +FERUL;11/05/2026 15:56:01;E;END.01.086.129.2.3;CANCELAMENTO DE EXPEDIÇÃO;624;52;24;2;50;CX 12;DEP 01 CARGA 1479950 LOTE 332 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;332;PV2 - LIMPEZA/PERFUMARIA
107;118711;SHAMPOO DOVE 600ML UV REP GLOW +FERUL;11/05/2026 15:56:01;E;END.01.086.129.2.3;CANCELAMENTO DE EXPEDIÇÃO;648;54;24;2;52;CX 12;DEP 01 CARGA 1479950 LOTE 332 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;332;PV2 - LIMPEZA/PERFUMARIA
107;117273;AGUA OXIG YAMA 100ML OXICREME PROF. 30V;12/05/2026 08:58:04;E;END.01.082.123.2.2;CANCELAMENTO DE EXPEDIÇÃO;240;20;12;1;19;CX 12;DEP 01 CARGA 1480566 LOTE 166 QUEBRA 0;229130;ALEXIA GISELE DA SILVA BORGES;Ajuste de Itens;166;PV2 - LIMPEZA/PERFUMARIA
107;1638;VINHO J P CHENET 750ML FRA CAB SYRAH TTO;01/05/2026 02:01:24;E;END.01.052.147.2.1;CANCELAMENTO DE EXPEDIÇÃO;6;1;6;1;0;CX 6;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;15990;BEBIDA ADES 200ML SOJA MOR;01/05/2026 02:01:24;E;END.01.052.141.1.1;CANCELAMENTO DE EXPEDIÇÃO;162;27;42;7;20;CX 6;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;98478;SUPLEMENTO ALIM ENGOV AFTER 250ML TANGERINA;01/05/2026 02:01:24;E;END.01.052.148.2.2;CANCELAMENTO DE EXPEDIÇÃO;-12;-2;12;2;-4;CX 6;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;99781;VINHO SOTTANO 750ML ARG JUNIOR. BLEND TTO;01/05/2026 02:01:24;E;END.01.052.166.2.2;CANCELAMENTO DE EXPEDIÇÃO;12;1;12;1;0;CX 12;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;107515;VINHO LOMA NEGRA 187,5ML CHIL CARM TTO;01/05/2026 02:01:24;E;END.01.053.118.2.2;CANCELAMENTO DE EXPEDIÇÃO;64;64;32;32;32;UN 1;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;111356;REFRESCO IZZY 1L FRESH UVA;01/05/2026 02:01:24;E;END.01.052.140.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;12;1;-1;CX 12;DEP 01 CARGA 1467479 LOTE 10 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;10;BEBIDAS
107;1695;VINAGRE ROSINA 500ML BALSAM;08/05/2026 23:37:04;E;END.01.006.92.2.1;CANCELAMENTO DE EXPEDIÇÃO;1212;101;432;36;65;CX 12;DEP 01 CARGA 1474589 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;ALIMENTO AG
107;113784;ALGA KARUI 27G C/10 FOLHA P/SUSHI;08/05/2026 23:37:04;E;END.01.007.110.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;10;1;-1;CX 10;DEP 01 CARGA 1474589 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;ALIMENTO AG
107;114257;LEITE COCO QUALICOCO 500ML COCONUT;09/05/2026 01:17:34;E;END.01.008.95.2.1;CANCELAMENTO DE EXPEDIÇÃO;-168;-14;84;7;-21;CX 12;DEP 01 CARGA 1474581 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;ALIMENTO AG
107;117891;CHOC PO QUALICAU 200G 32% CACAU;09/05/2026 01:17:35;E;END.01.010.91.1.1;CANCELAMENTO DE EXPEDIÇÃO;-24;-2;12;1;-3;CX 12;DEP 01 CARGA 1474581 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;ALIMENTO AG
107;119591;CERV ITAIPAVA 550ML PILSEN;04/05/2026 17:48:25;E;END.03.314.64.1.1;CANCELAMENTO DE EXPEDIÇÃO;2172;181;1056;88;93;CX 12;DEP 03 CARGA 1471766 LOTE 4 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;4;BEBIDAS LATA
107;54839;CERV BUDWEISER 473ML;04/05/2026 18:22:03;E;END.03.315.46.1.1;CANCELAMENTO DE EXPEDIÇÃO;-6108;-509;2640;220;-729;CX 12;DEP 03 CARGA 1471760 LOTE 4 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;4;BEBIDAS LATA
107;89317;CERV ROLETA RUSSA 350ML IPA EASY.;04/05/2026 21:08:34;E;END.03.312.24.1.1;CANCELAMENTO DE EXPEDIÇÃO;156;13;24;2;11;CX 12;DEP 03 CARGA 1471770 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;105848;BEBIDA ENERGETICA RED. BULL 250ML MOR/PESSEGO;04/05/2026 21:08:34;E;END.03.312.42.1.1;CANCELAMENTO DE EXPEDIÇÃO;3480;145;48;2;143;CX 24;DEP 03 CARGA 1471770 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;110370;CERV NOBRE 350ML BELCO PILSEN;04/05/2026 21:08:35;E;END.03.312.52.1.1;CANCELAMENTO DE EXPEDIÇÃO;3432;286;156;13;273;CX 12;DEP 03 CARGA 1471770 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;105798;CERV EISENBAHN 355ML SESSION IPA HILDA;05/05/2026 00:23:27;E;END.03.311.75.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;6;1;-1;FD 6;DEP 03 CARGA 1471872 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;118172;CERV PLIER 473ML PILSEN ZR ALC;05/05/2026 00:23:28;E;END.03.313.13.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;96;8;-8;CX 12;DEP 03 CARGA 1471872 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;119591;CERV ITAIPAVA 550ML PILSEN;05/05/2026 21:21:38;E;END.03.314.64.1.1;CANCELAMENTO DE EXPEDIÇÃO;2172;181;348;29;152;CX 12;DEP 03 CARGA 1472835 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;65533;BEBIDA ENERGETICA MONSTER .473ML ULTRA;06/05/2026 18:16:17;E;END.03.313.52.1.1;CANCELAMENTO DE EXPEDIÇÃO;-270;-45;354;59;-104;CX 6;DEP 03 CARGA 1474476 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;111253;BEBIDA ENERGETICA MONSTER 473ML. GREEN ZR;06/05/2026 18:16:17;E;END.03.313.57.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;444;74;-74;CX 6;DEP 03 CARGA 1474476 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;110370;CERV NOBRE 350ML BELCO PILSEN;06/05/2026 20:18:08;E;END.03.312.52.1.1;CANCELAMENTO DE EXPEDIÇÃO;60;5;36;3;2;CX 12;DEP 03 CARGA 1474472 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;54839;CERV BUDWEISER 473ML;07/05/2026 17:40:47;E;END.03.315.46.1.1;CANCELAMENTO DE EXPEDIÇÃO;-14304;-1192;2640;220;-1412;CX 12;DEP 03 CARGA 1475313 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;19949;BEBIDA ENERGETICA RED BULL 473ML;07/05/2026 18:34:50;E;END.03.316.59.1.1;CANCELAMENTO DE EXPEDIÇÃO;1704;142;36;3;139;CX 12;DEP 03 CARGA 1475327 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;111253;BEBIDA ENERGETICA MONSTER 473ML. GREEN ZR;07/05/2026 18:34:50;E;END.03.313.57.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;270;45;-45;CX 6;DEP 03 CARGA 1475327 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;117610;BEBIDA RUBI APPLE 275ML MISTA BRUTAL FRUIT;07/05/2026 18:34:50;E;END.03.315.31.1.1;CANCELAMENTO DE EXPEDIÇÃO;372;31;60;5;26;CX 12;DEP 03 CARGA 1475327 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;3996;REFRIG FANTA 350ML LARAN ZR;12/05/2026 00:30:43;E;END.03.313.41.1.1;CANCELAMENTO DE EXPEDIÇÃO;1344;224;126;21;203;FD 6;DEP 03 CARGA 1480516 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;BEBIDAS LATA
107;119591;CERV ITAIPAVA 550ML PILSEN;12/05/2026 00:30:43;E;END.03.314.64.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;792;66;-66;CX 12;DEP 03 CARGA 1480516 LOTE 2 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;2;BEBIDAS LATA
107;3996;REFRIG FANTA 350ML LARAN ZR;12/05/2026 02:07:45;E;END.03.313.41.1.1;CANCELAMENTO DE EXPEDIÇÃO;1698;283;54;9;274;FD 6;DEP 03 CARGA 1480525 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;110370;CERV NOBRE 350ML BELCO PILSEN;12/05/2026 02:07:45;E;END.03.312.52.1.1;CANCELAMENTO DE EXPEDIÇÃO;60;5;60;5;0;CX 12;DEP 03 CARGA 1480525 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;3996;REFRIG FANTA 350ML LARAN ZR;13/05/2026 01:01:12;E;END.03.313.41.1.1;CANCELAMENTO DE EXPEDIÇÃO;750;125;42;7;118;FD 6;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;109642;CERV BADEN 473ML IPA PURO MALTE MARACUJA;13/05/2026 01:01:12;E;END.03.314.59.1.1;CANCELAMENTO DE EXPEDIÇÃO;120;10;12;1;9;FD 12;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;117610;BEBIDA RUBI APPLE 275ML MISTA BRUTAL FRUIT;13/05/2026 01:01:12;E;END.03.315.31.1.1;CANCELAMENTO DE EXPEDIÇÃO;2100;175;24;2;173;CX 12;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;118005;BEBIDA ENERGETICA RED BULL .250ML ORIG ZR;13/05/2026 01:01:12;E;END.03.313.21.1.1;CANCELAMENTO DE EXPEDIÇÃO;2664;111;144;6;105;CX 24;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;118170;CERV PLIER 473ML MALZB ZR ALC;13/05/2026 01:01:12;E;END.03.313.6.1.1;CANCELAMENTO DE EXPEDIÇÃO;132;11;132;11;0;CX 12;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;120355;CERV CORONA 350ML SUNBREW ZR ALC;13/05/2026 01:01:12;E;END.03.311.56.1.1;CANCELAMENTO DE EXPEDIÇÃO;2056;257;80;10;247;CX 8;DEP 03 CARGA 1482437 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;BEBIDAS LATA
107;6774;COPO CERV NADIR 300ML MUNICH;09/05/2026 02:14:56;E;END.01.092.130.2.2;CANCELAMENTO DE EXPEDIÇÃO;48;2;48;2;0;CX 24;DEP 01 CARGA 1474551 LOTE 1 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;1;FRAGIL
107;95130;RACAO BIRBO 1KG PREM GATOS FILHOTES;08/05/2026 18:05:49;E;END.01.012.22.1.1;CANCELAMENTO DE EXPEDIÇÃO;1101;110,1;120;12;98,1;CX 10;DEP 01 CARGA 1477444 LOTE 14 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;14;PET SHOP ALIMENTO
107;95132;RACAO BIRBO 1KG PREM GATOS CASTRAD;08/05/2026 18:05:49;E;END.01.012.14.1.1;CANCELAMENTO DE EXPEDIÇÃO;1140;114;60;6;108;CX 10;DEP 01 CARGA 1477444 LOTE 14 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;14;PET SHOP ALIMENTO
107;11218;RACAO WHISKAS 85G ATUM;08/05/2026 19:48:13;E;END.01.012.96.1.1;CANCELAMENTO DE EXPEDIÇÃO;2280;57;80;2;55;CX 40;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;112145;RACAO BUZZ 5KG CAES ADULTOS CARNE;08/05/2026 19:48:13;E;END.01.013.79.1.1;CANCELAMENTO DE EXPEDIÇÃO;0;0;7;7;-7;UN 1;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;112752;PETISCO PETISCAO C/2 COSTELA DEF;08/05/2026 19:48:13;E;END.01.012.14.2.1;CANCELAMENTO DE EXPEDIÇÃO;360;18;40;2;16;CX 20;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;117145;RACAO ARTESANO 1KG CAES ADULTOS CARN/MACA/BATAT;08/05/2026 19:48:13;E;END.01.012.62.1.1;CANCELAMENTO DE EXPEDIÇÃO;12;1;12;1;0;FD 12;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;120739;RACAO PURINA 850G FRISKIES GATOS MIX CARNE;08/05/2026 19:48:13;E;END.01.012.14.1.3;CANCELAMENTO DE EXPEDIÇÃO;1008;112;9;1;111;CX 9;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;120794;RACAO PURINA 2,5KG FRISKIES GATOS MIX CARNE;08/05/2026 19:48:13;E;END.01.012.14.3.1;CANCELAMENTO DE EXPEDIÇÃO;679;97;7;1;96;CX 7;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;120796;RACAO PURINA 2,5KG FRISKIES GATOS CASTRAD MEGAMIX;08/05/2026 19:48:13;E;END.01.013.86.2.1;CANCELAMENTO DE EXPEDIÇÃO;672;96;7;1;95;CX 7;DEP 01 CARGA 1477763 LOTE 13 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;13;PET SHOP ALIMENTO
107;105346;RACAO PEDIGREE 900G CAES RACAS PEQ MINIS CARNE/VEG;08/05/2026 21:14:55;E;END.01.012.44.1.1;CANCELAMENTO DE EXPEDIÇÃO;370;37;30;3;34;CX 10;DEP 01 CARGA 1474581 LOTE 11 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;11;PET SHOP ALIMENTO
107;112743;BIFINHO PETISCAO 60G MASTIGAVEL FRUTA;08/05/2026 21:14:55;E;END.01.012.28.4.1;CANCELAMENTO DE EXPEDIÇÃO;5760;240;72;3;237;CX 24;DEP 01 CARGA 1474581 LOTE 11 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;11;PET SHOP ALIMENTO
107;101748;RACAO MONELLO 1KG GATOS ADULTOS. CASTRAD PERU;11/05/2026 19:39:42;E;END.01.012.110.1.1;CANCELAMENTO DE EXPEDIÇÃO;960;96;120;12;84;CX 10;DEP 01 CARGA 1475300 LOTE 20 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;20;PET SHOP ALIMENTO
107;35875;PETISCO KELCAT 40G SNACKS ATUM;11/05/2026 21:19:55;E;END.01.012.20.4.1;CANCELAMENTO DE EXPEDIÇÃO;-80;-4;20;1;-5;CX 20;DEP 01 CARGA 1475303 LOTE 15 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;15;PET SHOP ALIMENTO
107;106613;RACAO LEROY 1KG GATOS ADULTOS PREM BUFFET MIX;11/05/2026 21:19:55;E;END.01.012.28.1.1;CANCELAMENTO DE EXPEDIÇÃO;200;20;50;5;15;FD 10;DEP 01 CARGA 1475303 LOTE 15 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;15;PET SHOP ALIMENTO
107;112743;BIFINHO PETISCAO 60G MASTIGAVEL FRUTA;11/05/2026 21:19:55;E;END.01.012.28.4.1;CANCELAMENTO DE EXPEDIÇÃO;96;4;96;4;0;CX 24;DEP 01 CARGA 1475303 LOTE 15 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;15;PET SHOP ALIMENTO
107;112747;BIFINHO PETISCAO 500G MASTIGAVEL CARNE;11/05/2026 21:19:55;E;END.01.012.12.2.3;CANCELAMENTO DE EXPEDIÇÃO;1220;122;40;4;118;CX 10;DEP 01 CARGA 1475303 LOTE 15 QUEBRA 0;983033;ALEXSANDRO DE OLIVEIRA FERREIRA;Ajuste de Itens;15;PET SHOP ALIMENTO
